doen	negeren	1982	1
doen	neigen	1971	1
doen	om_graven	1911	1
doen	ondergaan	1874	2
doen	onderscheiden	1874	1
doen	ontbreken	1837	1
doen	ontspringen	1840	1
doen	ontstaan	1840	2
doen	ontstaan	1869	1
doen	ontstaan	1875	1
doen	ontstaan	1902	1
doen	ontstaan	1905	2
doen	ontstaan	1912	1
doen	ontstaan	1945	1
doen	ontvangen	1846	1
doen	ontvlammen	1841	1
doen	ontwaken	1846	1
doen	ontwaken	1857	1
doen	ontwaken	1875	1
doen	op_dagen	1933	1
doen	op_gaan	1908	1
doen	op_kijken	1933	1
doen	op_merken	1871	1
doen	op_merken	1875	1
doen	op_merken	1880	1
doen	op_merken	1903	1
doen	op_merken	1904	2
doen	op_rijzen	1925	2
doen	op_springen	1924	1
doen	op_stijgen	1960	1
doen	op_vatten	1911	1
doen	open_draaien	1910	1
doen	open_gaan	1903	1
doen	over_hellen	1857	1
doen	over_slaan	1869	1
doen	over_stralen	1925	1
doen	overwinnen	1933	1
doen	pellen	1837	1
doen	plaatsen	1837	1
doen	rekenen	1874	1
doen	richten	1922	1
doen	rijzen	1948	1
doen	rijzen	1959	1
doen	rijzen	1973	1
doen	roepen	1843	1
doen	samen_vloeien	1931	1
doen	schieten	1964	1
doen	schijnen	1875	1
doen	schijnen	1898	1
doen	schijnen	1952	1
doen	schitteren	1895	1
doen	schreien	1905	1
doen	schrijnen	1991	1
doen	schrijven	1965	1
doen	schromen	1841	1
doen	slaan	1888	1
doen	slaan	1922	1
doen	slapen	1905	1
doen	smelten	1946	1
doen	snikken	1905	1
doen	snuiten	1905	1
doen	spreken	1979	1
doen	spreken	1982	1
doen	stappen	1926	1
doen	steigeren	1933	1
doen	stellen	1869	1
doen	stellen	1933	1
doen	stijgen	1933	1
doen	stijgen	1961	1
doen	stijgen	1970	1
doen	strijken	1895	1
doen	strooien	1936	1
doen	terug_blikken	1984	1
doen	terug_botsen	1951	1
doen	terug_gaan	1841	1
doen	terug_keren	1839	1
doen	terug_wijken	1895	1
doen	toe_nemen	1911	1
doen	toe_nemen	1952	1
doen	uit_kiezen	1961	1
doen	uit_kijken	1995	1
doen	uit_komen	1869	1
doen	uit_komen	1895	1
doen	uit_steken	1963	1
doen	uit_stijgen	1938	1
doen	uiten	1926	1
doen	vallen	1846	1
doen	vallen	1961	1
doen	vangen	1894	1
doen	veranderen	1874	1
doen	verderven	1839	1
doen	verdorren	1891	1
doen	verdwijnen	1858	1
doen	vereren	1874	1
doen	vergaan	1937	1
doen	vergelijken	1984	1
doen	vergeten	1875	1
doen	verklaren	1994	1
doen	verkolen	1922	1
doen	verkrijgen	1846	1
doen	verliezen	1888	1
doen	verliezen	1905	1
doen	vermoeden	1860	1
doen	vermoeden	1902	1
doen	vermoeden	1951	1
doen	vermoeden	1955	1
doen	vernevelen	1938	1
doen	verrijzen	1871	1
doen	verrijzen	1892	1
doen	verrotten	1985	1
doen	verschijnen	1931	1
doen	verslappen	1934	1
doen	verstaan	1910	1
doen	verstaan	1959	1
doen	verstijven	1949	1
doen	verstommen	1895	1
doen	vertonen	1907	1
doen	verwachten	1869	1
doen	verwachten	1994	1
doen	vinden	1846	1
doen	voelen	1875	1
doen	voelen	1892	1
doen	voelen	1919	1
doen	voelen	1951	1
doen	volgen	1910	1
doen	volharden	1922	1
doen	voltooien	1928	1
doen	voor_komen	1895	1
doen	voor_komen	1907	1
doen	voor_komen	1994	1
doen	voor_schrijven	1891	1
doen	vooraf_gaan	1946	1
doen	voorbij_trekken	1895	1
doen	vrezen	1905	1
doen	waar_nemen	1902	1
doen	wandelen	1895	1
doen	wankelen	1926	1
doen	wankelen	1938	1
doen	weergalmen	1895	1
doen	wekken	1841	1
doen	werken	1934	1
doen	werken	1945	1
doen	wijken	1842	1
doen	winnen	1988	1
doen	woeden	1841	1
doen	worden	1837	1
doen	worden	1936	1
doen	worden	1980	1
doen	zien	1842	1
doen	zien	1846	1
doen	zien	1869	1
doen	zien	1890	1
doen	zien	1892	1
doen	zien	1917	1
doen	zien	1937	1
doen	zien	1959	1
doen	zien	1972	1
doen	zijn	1843	1
doen	zijn	1910	1
doen	zijn	1924	1
doen	zitten	1940	1
