verb1,year,frequency
roepen,1925,10
roepen,1926,11
roepen,1928,1
roepen,1931,1
roepen,1934,1
roepen,1935,5
roepen,1937,1
roepen,1938,2
roepen,1939,1
roepen,1940,3
roepen,1941,2
roepen,1946,1
roepen,1947,1
roepen,1949,8
roepen,1950,1
roepen,1951,1
roepen,1957,1
roepen,1959,2
roepen,1960,1
roepen,1961,2
roepen,1963,1
roepen,1964,1
roepen,1971,1
roepen,1977,7
roepen,1978,9
roepen,1982,1
roepen,1988,1
roepen,1991,1
roepen,1994,1
roepen,1997,1
roeren,1905,2
roeren,1907,1
roeren,1908,3
roeren,1922,1
roeren,1925,1
roeren,1946,1
roeren,1970,1
roeren,1977,1
roeren,1982,1
roesten,1842,1
roesten,1980,1
roken,1847,1
roken,1860,1
roken,1935,1
roken,1949,1
roken,1957,1
roken,1964,1
roken,1975,1
rollen,1842,1
rollen,1895,1
rollen,1908,1
rollen,1919,1
rollen,1922,4
rollen,1960,1
rollen,1963,1
rollen,1964,1
rollen,1972,1
rollen,1977,1
rollen,1993,1
romein-verscheren,1959,1
rond_dolen,1837,1
rond_dolen,1964,1
rond_dolen,1985,1
rond_draaien,1858,1
rond_draaien,1905,1
rond_draaien,1935,1
rond_draaien,1964,1
rond_dwalen,1847,1
rond_gaan,1890,1
rond_gaan,1911,1
rond_gaan,1922,1
rond_gaan,1925,1
rond_kijken,1895,1
rond_kijken,1925,2
rond_kijken,1934,1
rond_kijken,1935,1
rond_kletteren,1935,1
rond_leiden,1924,1
rond_lopen,1894,1
rond_lopen,1905,1
rond_lopen,1906,1
rond_lopen,1922,2
rond_lopen,1926,2
rond_lopen,1937,1
rond_lopen,1992,1
rond_lopen,1994,1
rond_scharrelen,1972,1
rond_schieten,1970,1
rond_schouwen,1951,1
rond_slingeren,1947,1
rond_sluipen,1891,1
rond_sluipen,1949,1
rond_smijten,1987,1
rond_trekken,1999,1
rond_wandelen,1992,1
rond_waren,1911,1
rond_zwemmen,1890,1
ronden,1925,1
rossen,1892,1
rouwen,1837,1
roven,1910,1
roven,1982,1
ruiken,1837,1
ruiken,1896,1
ruiken,1909,2
ruiken,1910,1
ruiken,1919,2
ruiken,1926,1
ruiken,1935,1
ruiken,1937,1
ruiken,1940,1
ruiken,1970,2
ruiken,1971,1
ruiken,1978,2
ruiken,1981,1
ruiken,1992,1
ruilen,1935,1
ruimen,1935,1
ruimen,1956,1
ruimen,1992,1
ruisen,1839,2
ruisen,1847,1
ruisen,1903,2
ruisen,1908,1
ruisen,1922,1
ruisen,1977,1
ruisen,1980,1
rukken,1890,1
rukken,1895,1
rukken,1905,2
rukken,1937,1
rukken,1949,1
rukken,1960,1
rukken,1970,1
rukken,1977,1
rukken,1978,9
rusten,1842,1
rusten,1847,1
rusten,1860,2
rusten,1869,1
rusten,1880,1
rusten,1891,1
rusten,1895,2
rusten,1902,1
rusten,1903,1
rusten,1904,1
rusten,1905,1
rusten,1906,1
rusten,1910,3
rusten,1919,1
rusten,1925,1
rusten,1926,1
rusten,1955,1
rusten,1956,1
rusten,1962,1
rusten,1964,1
rusten,1971,1
rusten,1977,1
rusten,1992,1
saamgedringen,1925,1
salueren,1895,1
salueren,1922,2
samen_brengen,1890,1
samen_brengen,1984,1
samen_brengen,1994,1
samen_gaan,1890,1
samen_gaan,1891,1
samen_gaan,1904,1
samen_gaan,1907,1
samen_gaan,1933,1
samen_gaan,1950,1
samen_gaan,1952,1
samen_gaan,1953,1
samen_gaan,1960,1
samen_gaan,1980,1
samen_gaan,1992,2
samen_hangen,1869,1
samen_hangen,1874,1
samen_hangen,1894,4
samen_hangen,1902,2
samen_hangen,1917,1
samen_hangen,1934,1
samen_hangen,1958,1
samen_hangen,1959,1
samen_hangen,1980,2
samen_hangen,1985,1
samen_hangen,1991,3
samen_hangen,1994,2
samen_klinken,1987,1
samen_klonteren,1978,1
samen_komen,1925,1
samen_komen,1989,1
samen_smelten,1892,1
samen_smelten,1895,1
samen_spelen,1993,1
samen_stellen,1869,1
samen_stellen,1917,1
samen_stellen,1973,1
samen_trekken,1895,1
samen_trekken,1933,1
samen_vallen,1946,2
samen_vallen,1947,1
samen_vallen,1961,1
samen_vallen,1970,1
samen_vallen,1980,1
samen_vallen,1981,1
samen_vallen,1985,1
samen_vallen,1989,1
samen_vallen,1991,1
samen_vallen,1992,1
samen_vallen,1994,1
samen_vatten,1895,1
samen_vatten,1912,1
samen_vatten,1946,1
samen_vatten,1992,1
samen_vloeien,1959,1
samen_werken,1874,1
samen_werken,1890,1
samen_werken,1925,1
samen_zweren,1970,1
sarren,1905,1
sarren,1970,1
schaatsen,1957,1
schaden,1922,1
schaden,1978,1
schaduwen,1910,1
schaffen,1846,1
schaffen,1894,1
schaken,1896,1
schallen,1903,1
schallen,1957,1
schamen,1842,1
schamen,1860,1
schamen,1919,1
schamen,1925,1
schamen,1935,1
schamen,1973,1
schamen,1978,1
schamen,1991,1
schampen,1919,1
schamperen,1986,1
scharen,1846,1
scharen,1847,1
scharen,1874,1
scharen,1905,1
scharrelen,1919,1
scharrelen,1963,1
schateren,1837,2
schateren,1918,2
schateren,1919,1
schateren,1970,1
schaterlachen,1910,1
schatten,1839,1
schatten,1978,1
schatten,1982,1
schatten,1994,1
scheep_gaan,1890,2
scheiden,1837,1
scheiden,1841,1
scheiden,1842,1
scheiden,1869,1
scheiden,1880,1
scheiden,1890,1
scheiden,1891,2
scheiden,1892,1
scheiden,1895,2
scheiden,1905,1
scheiden,1919,1
scheiden,1922,1
scheiden,1928,1
scheiden,1931,1
scheiden,1954,1
scheiden,1964,2
scheiden,1980,1
scheiden,1989,1
schelden,1842,1
schelden,1919,1
schelden,1926,2
schelden,1940,1
schelden,1951,1
schelden,1970,2
schelden,1994,1
schelen,1898,1
schelen,1902,1
schelen,1910,3
schelen,1918,1
schelen,1919,1
schelen,1926,1
schelen,1940,1
schelen,1951,2
schelen,1961,1
schemeren,1842,1
schemeren,1898,1
schemeren,1908,1
schemeren,1910,1
schemeren,1918,1
schemeren,1919,1
schemeren,1922,1
schemeren,1970,1
schenden,1842,2
schenden,1874,1
schenden,1891,1
schenden,1979,1
schenden,1997,1
schenken,1837,2
schenken,1842,1
schenken,1860,1
schenken,1874,1
schenken,1875,1
schenken,1890,5
schenken,1905,1
schenken,1911,1
schenken,1912,1
schenken,1920,1
schenken,1926,2
schenken,1934,1
schenken,1935,1
schenken,1936,1
schenken,1937,1
schenken,1946,1
schenken,1948,1
schenken,1951,3
schenken,1952,1
schenken,1953,1
schenken,1955,1
schenken,1958,2
schenken,1959,2
schenken,1963,1
schenken,1973,1
schenken,1978,2
schenken,1983,1
schenken,1991,1
scheppen,1837,1
scheppen,1842,1
scheppen,1874,2
scheppen,1875,1
scheppen,1903,1
scheppen,1905,1
scheppen,1906,1
scheppen,1911,2
scheppen,1920,3
scheppen,1922,1
scheppen,1926,1
scheppen,1928,1
scheppen,1929,1
scheppen,1933,1
scheppen,1935,1
scheppen,1936,1
scheppen,1937,2
scheppen,1946,1
scheppen,1951,1
scheppen,1952,2
scheppen,1953,1
scheppen,1955,1
scheppen,1956,2
scheppen,1957,1
scheppen,1959,1
scheppen,1964,1
scheppen,1975,1
scheppen,1991,3
scheren,1840,1
scheren,1922,1
scheren,1972,1
schermen,1964,1
schermen,1970,1
scherpen,1837,1
scherpen,1841,1
schertsen,1837,1
schertsen,1925,1
schetsen,1839,1
schetsen,1842,1
schetsen,1843,1
schetsen,1846,1
schetsen,1880,1
schetsen,1890,1
schetsen,1908,1
schetsen,1909,1
schetsen,1911,1
schetsen,1913,1
schetsen,1917,1
schetsen,1919,1
schetsen,1934,1
schetsen,1964,1
schetsen,1982,1
schetsen,1986,1
schetsen,1991,1
schetsen,1992,1
schetteren,1895,1
scheuren,1890,1
scheuren,1946,1
scheuren,1970,1
scheuren,1977,1
scheuren,1978,1
schieten,1842,3
schieten,1847,1
schieten,1888,1
schieten,1890,1
schieten,1891,1
schieten,1892,3
schieten,1895,2
schieten,1896,1
schieten,1903,1
schieten,1908,2
schieten,1909,1
schieten,1910,4
schieten,1911,1
schieten,1918,1
schieten,1919,2
schieten,1920,1
schieten,1922,3
schieten,1924,1
schieten,1935,2
schieten,1937,1
schieten,1938,1
schieten,1947,2
schieten,1949,2
schieten,1950,1
schieten,1957,1
schieten,1958,1
schieten,1960,3
schieten,1962,1
schieten,1964,1
schieten,1970,1
schieten,1971,1
schieten,1977,2
schieten,1978,1
schieten,1992,1
schieten,1994,1
schieten,1999,2
schiften,1953,1
schijnen,1837,5
schijnen,1839,4
schijnen,1841,5
schijnen,1842,7
schijnen,1843,5
schijnen,1846,1
schijnen,1847,4
schijnen,1857,2
schijnen,1858,2
schijnen,1871,2
schijnen,1874,2
schijnen,1880,3
schijnen,1890,2
schijnen,1891,1
schijnen,1892,2
schijnen,1895,5
schijnen,1896,2
schijnen,1898,4
schijnen,1902,3
schijnen,1903,4
schijnen,1905,2
schijnen,1906,3
schijnen,1908,1
schijnen,1909,1
schijnen,1910,15
schijnen,1911,1
schijnen,1912,3
schijnen,1916,3
schijnen,1917,2
schijnen,1918,8
schijnen,1919,2
schijnen,1920,1
schijnen,1922,7
schijnen,1925,1
schijnen,1926,1
schijnen,1931,2
schijnen,1933,2
schijnen,1934,5
schijnen,1935,2
schijnen,1936,1
schijnen,1937,2
schijnen,1938,1
schijnen,1946,2
schijnen,1954,1
schijnen,1957,1
schijnen,1960,2
schijnen,1963,1
schijnen,1971,2
schijnen,1978,2
schijnen,1980,1
schijnen,1982,1
schijten,1935,1
schikken,1839,1
schikken,1891,1
schikken,1892,1
schikken,1895,1
schikken,1904,1
schikken,1919,2
schikken,1922,1
schikken,1925,1
schikken,1948,1
schilderen,1837,2
schilderen,1839,1
schilderen,1847,2
schilderen,1874,2
schilderen,1891,2
schilderen,1892,1
schilderen,1906,1
schilderen,1936,4
schilderen,1954,1
schilderen,1956,1
schilderen,1978,2
schilderen,1989,1
schitteren,1837,1
schitteren,1841,2
schitteren,1842,3
schitteren,1847,1
schitteren,1860,1
schitteren,1875,1
schitteren,1891,4
schitteren,1902,1
schitteren,1922,2
schitteren,1977,1
schitteren,1981,2
schitterglanzen,1920,1
schokken,1841,1
schokken,1846,1
schokken,1919,1
schokken,1922,2
schokken,1980,1
schokschouderen,1920,1
scholen,1842,1
scholen,1957,1
schonen,1842,2
schoon_maken,1919,1
schoppen,1911,1
schoppen,1922,1
schoppen,1957,1
schoppen,1978,1
schorten,1905,1
schorten,1918,1
schorten,1982,1
schouwen,1908,1
schouwen,1971,1
schouwen,1980,1
schragen,1919,1
schragen,1979,1
schrapen,1895,1
schrapen,1910,1
schrapen,1922,1
schrapen,1978,1
schreeuwen,1837,1
schreeuwen,1842,1
schreeuwen,1860,1
schreeuwen,1898,2
schreeuwen,1905,1
schreeuwen,1911,1
schreeuwen,1919,1
schreeuwen,1925,3
schreeuwen,1926,3
schreeuwen,1935,3
schreeuwen,1963,1
schreeuwen,1970,2
schreeuwen,1978,1
schreeuwen,1981,1
schreeuwen,1999,1
schreien,1898,1
schreien,1905,2
schreien,1906,1
schreien,1910,1
schreien,1926,1
schreien,1930,1
schreien,1952,1
schreien,1970,1
schrijden,1892,1
schrijden,1898,1
schrijden,1903,1
schrijden,1906,1
schrijden,1928,1
schrijden,1930,1
schrijden,1951,1
schrijden,1978,1
schrijnen,1970,1
schrijven,1841,1
schrijven,1846,2
schrijven,1847,1
schrijven,1857,6
schrijven,1869,1
schrijven,1874,14
schrijven,1875,2
schrijven,1880,4
schrijven,1888,10
schrijven,1890,2
schrijven,1891,15
schrijven,1892,2
schrijven,1894,1
schrijven,1895,3
schrijven,1896,2
schrijven,1902,3
schrijven,1903,4
schrijven,1904,2
schrijven,1905,2
schrijven,1906,1
schrijven,1907,4
schrijven,1908,5
schrijven,1909,4
schrijven,1910,1
schrijven,1911,3
schrijven,1913,3
schrijven,1917,8
schrijven,1919,9
schrijven,1920,1
schrijven,1922,9
schrijven,1924,7
schrijven,1925,11
schrijven,1926,3
schrijven,1928,2
schrijven,1929,2
schrijven,1932,11
schrijven,1933,6
schrijven,1935,2
schrijven,1936,4
schrijven,1937,15
schrijven,1940,2
schrijven,1943,3
schrijven,1945,3
schrijven,1946,12
schrijven,1948,4
schrijven,1950,2
schrijven,1951,5
schrijven,1952,2
schrijven,1953,11
schrijven,1954,3
schrijven,1955,4
schrijven,1956,5
schrijven,1957,9
schrijven,1958,3
schrijven,1959,12
schrijven,1960,23
schrijven,1961,4
schrijven,1963,1
schrijven,1964,8
schrijven,1965,2
schrijven,1968,10
schrijven,1970,13
schrijven,1971,10
schrijven,1972,3
schrijven,1973,4
schrijven,1974,1
schrijven,1977,2
schrijven,1978,1
schrijven,1979,2
schrijven,1980,4
schrijven,1982,11
schrijven,1983,2
schrijven,1986,4
schrijven,1988,5
schrijven,1989,2
schrijven,1991,3
schrijven,1992,11
schrijven,1993,1
schrijven,1994,2
schrijven,1995,10
schrijven,1997,7
schrijven,1998,4
schrijven,1999,8
schrikken,1891,1
schrikken,1906,2
schrikken,1908,1
schrikken,1917,1
schrikken,1918,2
schrikken,1919,2
schrikken,1925,2
schrikken,1926,1
schrikken,1930,1
schrikken,1939,2
schrikken,1949,1
schrikken,1953,1
schrikken,1964,1
schrikken,1971,1
schrikken,1972,2
schrikken,1978,2
schrikken,1981,1
schrikken,1982,1
schrobben,1905,1
schromen,1839,1
schromen,1905,1
schromen,1910,1
schudden,1841,1
schudden,1842,5
schudden,1847,1
schudden,1888,1
schudden,1895,2
schudden,1898,1
schudden,1906,1
schudden,1910,2
schudden,1919,8
schudden,1920,1
schudden,1922,5
schudden,1926,1
schudden,1930,1
schudden,1935,3
schudden,1937,1
schudden,1959,1
schudden,1960,1
schudden,1964,3
schudden,1970,1
schudden,1971,1
schudden,1977,2
schudden,1978,1
schudden,1981,1
schudden,1989,2
schudden,1993,2
schuifelen,1982,1
schuil_gaan,1905,1
schuil_gaan,1934,1
schuil_gaan,1948,1
schuil_gaan,1985,2
schuilen,1842,3
schuilen,1858,2
schuilen,1860,1
schuilen,1888,1
schuilen,1890,2
schuilen,1903,1
schuilen,1905,1
schuilen,1906,1
schuilen,1908,2
schuilen,1909,1
schuilen,1917,1
schuilen,1920,1
schuilen,1922,6
schuilen,1925,1
schuilen,1933,1
schuilen,1934,2
schuilen,1937,3
schuilen,1939,1
schuilen,1951,1
schuilen,1956,1
schuilen,1958,2
schuilen,1979,1
schuilen,1980,2
schuilen,1991,2
schuilen,1997,1
schuilen,1999,1
schuimen,1922,1
schuimen,1980,1
schuiven,1842,1
schuiven,1903,1
schuiven,1908,2
schuiven,1918,1
schuiven,1919,9
schuiven,1922,1
schuiven,1925,1
schuiven,1933,1
schuiven,1935,3
schuiven,1938,1
schuiven,1940,1
schuiven,1949,1
schuiven,1951,1
schuiven,1954,1
schuiven,1957,1
schuiven,1961,1
schuiven,1963,1
schuiven,1970,1
schuiven,1977,1
schuiven,1992,1
schuldig_maken,1871,1
schuldig_maken,1895,1
schuldig_maken,1992,1
schuren,1903,1
schuren,1919,1
schuren,1922,1
schuren,1965,1
schuren,1976,1
schuwen,1841,2
schuwen,1875,1
schuwen,1911,1
schuwen,1922,1
schuwen,1971,1
schuwen,1991,1
scoren,1992,2
seinen,1922,1
seinen,1965,1
seinen,1980,1
sententiezuchten,1847,1
serveren,1982,1
serveren,1987,1
sidderen,1837,1
sidderen,1841,1
sidderen,1860,1
sidderen,1895,1
sidderen,1902,1
sidderen,1935,1
sidderen,1949,1
sidderen,1972,1
sieren,1840,1
sieren,1847,1
sieren,1908,1
sieren,1971,1
sieren,1994,1
signaleren,1937,2
signaleren,1948,1
signaleren,1961,1
signaleren,1965,1
signaleren,1986,1
signeren,1955,1
sijpelen,1978,1
simuleren,1978,1
sissen,1841,1
sissen,1895,2
sissen,1935,2
situeren,1964,1
sjorren,1922,1
skanderen,1980,1
slaan,1837,3
slaan,1839,1
slaan,1841,3
slaan,1842,3
slaan,1846,1
slaan,1847,2
slaan,1860,4
slaan,1871,3
slaan,1875,2
slaan,1888,1
slaan,1890,2
slaan,1891,2
slaan,1895,7
slaan,1902,2
slaan,1903,2
slaan,1904,1
slaan,1905,4
slaan,1908,1
slaan,1910,1
slaan,1911,1
slaan,1912,1
slaan,1919,2
slaan,1922,8
slaan,1925,2
slaan,1928,1
slaan,1930,2
slaan,1933,1
slaan,1934,1
slaan,1935,5
slaan,1940,1
slaan,1943,2
slaan,1945,1
slaan,1947,1
slaan,1948,1
slaan,1949,3
slaan,1951,3
slaan,1956,1
slaan,1957,1
slaan,1959,1
slaan,1963,3
slaan,1964,3
slaan,1970,2
slaan,1975,2
slaan,1977,6
slaan,1978,4
slaan,1979,1
slaan,1980,1
slaan,1985,2
slaan,1988,1
slaan,1992,1
slaan,1994,1
slaan,1999,1
slagen,1839,2
slagen,1841,1
slagen,1869,1
slagen,1888,1
slagen,1894,1
slagen,1903,1
slagen,1917,1
slagen,1922,2
slagen,1928,1
slagen,1934,2
slagen,1935,1
slagen,1937,1
slagen,1949,1
slagen,1957,1
slagen,1958,1
slagen,1959,3
slagen,1965,1
slagen,1970,2
slagen,1972,1
slagen,1973,1
slagen,1979,3
slagen,1980,1
slagen,1984,2
slagen,1991,2
slagen,1992,2
slagen,1999,1
slaken,1841,1
slaken,1842,1
slaken,1892,1
slaken,1898,1
slaken,1928,1
slaken,1935,1
slaken,1936,1
slapen,1841,1
slapen,1842,1
slapen,1890,2
slapen,1891,2
slapen,1898,1
slapen,1904,6
slapen,1905,2
slapen,1906,5
slapen,1918,4
slapen,1922,1
slapen,1925,3
slapen,1926,1
slapen,1929,1
slapen,1949,4
slapen,1957,2
slapen,1959,1
slapen,1960,1
slapen,1961,1
slapen,1970,1
slapen,1977,2
slapen,1978,11
slapen,1980,3
slapen,1983,1
slapen,1999,1
slenteren,1847,1
slenteren,1905,1
slenteren,1908,1
slenteren,1922,1
slenteren,1935,1
slepen,1840,1
slepen,1847,1
slepen,1880,1
slepen,1891,1
slepen,1898,1
slepen,1918,2
sleuren,1911,1
sleuren,1926,1
sleuren,1949,1
sleuren,1980,1
slijpen,1891,1
slijten,1842,1
slijten,1890,1
slijten,1952,1
slijten,1972,1
slikken,1926,1
slikken,1930,1
slikken,1935,1
slikken,1968,1
slikken,1978,1
slikken,1999,1
slingeren,1890,1
slingeren,1891,1
slingeren,1929,1
slingeren,1935,1
slingeren,1959,1
slingeren,1964,1
slingeren,1985,1
slingeren,1991,1
slippen,1910,1
slobberen,1978,1
sloffen,1910,1
sloffen,1924,1
slopen,1841,1
slopen,1935,1
sloven,1910,1
sluimeren,1908,1
sluimeren,1936,1
sluimeren,1951,1
sluimeren,1960,1
sluimeren,1977,1
sluimeren,1978,1
sluipen,1895,1
sluipen,1898,1
sluipen,1903,1
sluipen,1905,1
sluipen,1910,1
sluipen,1919,1
sluipen,1981,1
sluiten,1837,1
sluiten,1839,1
sluiten,1841,1
sluiten,1842,2
sluiten,1847,1
sluiten,1869,4
sluiten,1871,1
sluiten,1875,1
sluiten,1880,2
sluiten,1891,1
sluiten,1892,1
sluiten,1895,6
sluiten,1898,2
sluiten,1904,1
sluiten,1905,1
sluiten,1906,1
sluiten,1907,1
sluiten,1910,1
sluiten,1917,1
sluiten,1918,5
sluiten,1919,5
sluiten,1922,1
sluiten,1931,1
sluiten,1933,1
sluiten,1935,3
sluiten,1939,1
sluiten,1946,1
sluiten,1950,1
sluiten,1951,3
sluiten,1952,1
sluiten,1959,1
sluiten,1963,1
sluiten,1964,1
sluiten,1970,1
sluiten,1971,1
sluiten,1972,2
sluiten,1978,2
sluiten,1980,1
sluiten,1982,2
sluiten,1987,1
sluiten,1989,1
sluiten,1992,1
sluiten,1994,1
sluiten,1999,1
slurpen,1910,1
slurpen,1978,1
smachten,1842,1
smachten,1847,1
smachten,1903,1
smachten,1926,1
smaken,1860,1
smaken,1902,1
smaken,1922,1
smaken,1978,1
smakken,1905,1
smakken,1978,1
smalen,1890,1
smalen,1919,2
smeden,1956,1
smeden,1964,1
smeken,1837,1
smeken,1839,2
smeken,1890,1
smeken,1891,1
smeken,1895,1
smeken,1898,1
smeken,1910,2
smeken,1919,2
smeken,1930,1
smeken,1954,1
smeken,1957,1
smeken,1978,1
smeken,1980,1
smeken,1985,1
smelten,1839,1
smelten,1842,1
smelten,1892,1
smelten,1903,1
smelten,1980,2
smeren,1970,1
smijten,1837,1
smijten,1910,1
smijten,1919,2
smijten,1926,1
smijten,1935,1
smijten,1961,1
smoezen,1961,1
smoren,1940,1
smullen,1840,1
smullen,1905,1
smurfen,1983,1
snakken,1992,1
snappen,1970,1
snappen,1999,3
snauwen,1935,2
snauwen,1963,2
sneeuwen,1904,1
sneeuwen,1987,1
sneeuwen,1992,1
snellen,1837,1
snellen,1847,1
snellen,1895,1
snellen,1935,1
snellen,1938,1
snellen,1959,2
snerpen,1919,1
snijden,1837,1
snijden,1840,1
snijden,1891,2
snijden,1895,2
snijden,1907,1
snijden,1920,1
snijden,1926,2
snijden,1981,1
snijden,1999,1
snikken,1892,1
snikken,1918,1
snikken,1919,1
snikken,1935,2
snikken,1937,1
snikken,1949,1
snotteren,1905,1
snotteren,1963,1
snuffelen,1925,1
snuiten,1905,1
snuiten,1919,1
snuiven,1919,2
snuiven,1949,1
snuiven,1994,1
soezen,1978,1
solliciteren,1979,1
sorteren,1989,1
souperen,1891,1
spannen,1843,1
spannen,1847,1
spannen,1891,1
spannen,1911,2
spannen,1922,3
spannen,1941,1
spannen,1970,3
spannen,1972,1
spannen,1982,1
spannen,1997,1
sparen,1837,1
sparen,1842,1
sparen,1874,1
sparen,1875,1
sparen,1890,1
sparen,1905,3
sparen,1918,1
sparen,1924,1
sparen,1951,1
sparren,1847,1
spartelen,1963,1
spatten,1891,1
spatten,1895,1
spatten,1904,1
spatten,1924,1
spatten,1926,1
spatten,1959,1
specificeren,1988,1
specifieren,1958,1
spelden,1890,1
spelden,1939,1
spelen,1837,3
spelen,1842,2
spelen,1846,1
spelen,1847,2
spelen,1860,1
spelen,1875,1
spelen,1880,2
spelen,1890,1
spelen,1891,1
spelen,1894,3
spelen,1895,4
spelen,1903,3
spelen,1904,1
spelen,1905,1
spelen,1906,1
spelen,1907,3
spelen,1908,1
spelen,1910,1
spelen,1911,1
spelen,1912,1
spelen,1918,1
spelen,1919,2
spelen,1922,7
spelen,1926,3
spelen,1930,1
spelen,1933,2
spelen,1935,5
spelen,1936,2
spelen,1937,5
spelen,1940,3
spelen,1941,1
spelen,1945,1
spelen,1946,1
spelen,1951,4
spelen,1952,1
spelen,1953,1
spelen,1954,1
spelen,1955,2
spelen,1956,6
spelen,1957,2
spelen,1958,1
spelen,1961,3
spelen,1963,4
spelen,1964,8
spelen,1970,3
spelen,1971,4
spelen,1972,3
spelen,1974,2
spelen,1975,1
spelen,1977,7
spelen,1978,1
spelen,1979,4
spelen,1980,5
spelen,1981,3
spelen,1982,1
spelen,1985,1
spelen,1988,5
spelen,1991,5
spelen,1992,8
spelen,1993,3
spelen,1998,1
spelen,1999,1
spellen,1903,1
spellen,1951,1
spellen,1960,1
sperren,1918,1
speuren,1890,2
speuren,1918,2
speuren,1937,2
speuren,1938,1
speuren,1959,1
speuren,1963,1
spiegelen,1842,1
spiegelen,1847,1
spiegelen,1875,1
spiegelen,1936,1
spiegelen,1977,1
spijbelen,1957,1
spijten,1842,1
spijten,1880,1
spijten,1920,1
spijten,1950,1
spijten,1953,1
spijten,1959,1
spijten,1960,2
spijten,1963,1
spijten,1968,1
spijten,1970,1
spinnen,1922,1
spinnen,1959,1
spitsen,1922,1
splijten,1983,1
splitsen,1847,1
splitsen,1919,1
splitsen,1949,1
spoeden,1837,3
spoeden,1895,1
spoeden,1926,1
spoeden,1935,1
spoeden,1960,1
spoelen,1949,1
spoken,1960,1
sporen,1925,1
sporen,1995,1
spotten,1922,1
spotten,1926,1
spreiden,1892,1
spreiden,1955,1
spreiden,1971,1
spreiden,1978,1
spreiden,1992,1
spreken,1837,7
spreken,1839,1
spreken,1841,13
spreken,1842,4
spreken,1846,3
spreken,1847,2
spreken,1857,9
spreken,1858,3
spreken,1860,4
spreken,1874,10
spreken,1875,3
spreken,1880,3
spreken,1888,2
spreken,1890,15
spreken,1891,10
spreken,1894,1
spreken,1895,20
spreken,1896,1
spreken,1898,2
spreken,1902,1
spreken,1903,12
spreken,1904,8
spreken,1905,3
spreken,1906,4
spreken,1909,2
spreken,1910,10
spreken,1911,8
spreken,1912,1
spreken,1913,2
spreken,1917,5
spreken,1918,5
spreken,1919,3
spreken,1920,1
spreken,1922,17
spreken,1924,7
spreken,1925,7
spreken,1926,8
spreken,1933,3
spreken,1934,5
spreken,1935,7
spreken,1936,5
spreken,1937,3
spreken,1938,2
spreken,1939,3
spreken,1940,3
spreken,1943,3
spreken,1945,1
spreken,1946,2
spreken,1947,1
spreken,1948,3
spreken,1949,25
spreken,1951,3
spreken,1952,1
spreken,1953,3
spreken,1954,4
spreken,1955,4
spreken,1958,2
spreken,1959,10
spreken,1960,4
spreken,1961,4
spreken,1964,6
spreken,1965,1
spreken,1968,5
spreken,1970,4
spreken,1971,8
spreken,1972,1
spreken,1973,3
spreken,1975,1
spreken,1977,3
spreken,1978,5
spreken,1979,2
spreken,1980,4
spreken,1981,5
spreken,1982,6
spreken,1983,1
spreken,1985,1
spreken,1988,1
spreken,1989,1
spreken,1991,2
spreken,1992,5
spreken,1993,4
spreken,1994,5
spreken,1995,1
spreken,1997,3
spreken,1999,2
springen,1839,1
springen,1842,1
springen,1874,1
springen,1888,1
springen,1890,2
springen,1895,1
springen,1898,1
springen,1903,1
springen,1905,2
springen,1910,1
springen,1911,1
springen,1918,1
springen,1919,2
springen,1922,2
springen,1924,1
springen,1925,1
springen,1926,3
springen,1935,3
springen,1937,1
springen,1938,1
springen,1949,6
springen,1954,1
springen,1957,1
springen,1959,4
springen,1970,2
springen,1972,1
springen,1977,1
springen,1978,1
springen,1979,1
springen,1980,3
springen,1986,1
springen,1997,2
spugen,1922,1
spugen,1997,1
spuien,1964,1
spuiten,1930,1
spuiten,1963,1
spuiten,1964,1
spuiten,1991,1
spurten,1978,2
spuwen,1905,2
spuwen,1919,1
spuwen,1935,1
spuwen,1949,1
spuwen,1950,1
spuwen,1992,1
staan,1837,3
staan,1839,2
staan,1840,2
staan,1841,10
staan,1842,12
staan,1843,1
